GEO_ID,NAME_x,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P005001,P005002,P005003,P005004,P005005,P005006,P005007,P005008,P005009,P005010,P005011,P005012,P005013,P005014,P005015,P005016,P005017,GEOID10,DISTRICT,PSA,NAME,POLDIST_ID,GIS_ID,SECTOR
1000000US110010049022004,"Block 2004, Block Group 2, Census Tract 49.02, District of Columbia, District of Columbia",247,149,32,1,20,0,33,12,247,187,128,32,1,20,0,0,6,60,21,0,0,0,0,33,6,110010049022004,3,307,307,3,psa_28,3D3
1000000US110010015002004,"Block 2004, Block Group 2, Census Tract 15, District of Columbia, District of Columbia",45,44,1,0,0,0,0,0,45,38,37,1,0,0,0,0,0,7,7,0,0,0,0,0,0,110010015002004,2,201,201,2,psa_55,2D1
1000000US110010033013002,"Block 3002, Block Group 3, Census Tract 33.01, District of Columbia, District of Columbia",161,47,106,0,0,0,2,6,161,157,44,106,0,0,0,2,5,4,3,0,0,0,0,0,1,110010033013002,3,306,306,3,psa_38,3D2
1000000US110010088022007,"Block 2007, Block Group 2, Census Tract 88.02, District of Columbia, District of Columbia",74,11,63,0,0,0,0,0,74,74,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,110010088022007,5,506,506,5,psa_26,5D3
1000000US110010102002018,"Block 2018, Block Group 2, Census Tract 102, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010102002018,1,103,103,1,psa_12,1D1
1000000US110010078071009,"Block 1009, Block Group 1, Census Tract 78.07, District of Columbia, District of Columbia",94,0,94,0,0,0,0,0,94,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,110010078071009,6,608,608,6,psa_19,6D1
1000000US110010076012002,"Block 2002, Block Group 2, Census Tract 76.01, District of Columbia, District of Columbia",71,0,70,0,0,0,0,1,71,71,0,70,0,0,0,0,1,0,0,0,0,0,0,0,0,110010076012002,6,607,607,6,psa_10,6D2
1000000US110010017021000,"Block 1000, Block Group 1, Census Tract 17.02, District of Columbia, District of Columbia",16,3,4,0,9,0,0,0,16,16,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,110010017021000,4,401,401,4,psa_56,4D1
1000000US110010021025002,"Block 5002, Block Group 5, Census Tract 21.02, District of Columbia, District of Columbia",184,13,133,0,0,0,33,5,184,136,4,132,0,0,0,0,0,48,9,1,0,0,0,33,5,110010021025002,4,403,403,4,psa_51,4D1
1000000US110010021022005,"Block 2005, Block Group 2, Census Tract 21.02, District of Columbia, District of Columbia",87,0,70,1,0,0,16,0,87,58,0,57,1,0,0,0,0,29,0,13,0,0,0,16,0,110010021022005,4,403,403,4,psa_51,4D1
1000000US110010029002008,"Block 2008, Block Group 2, Census Tract 29, District of Columbia, District of Columbia",172,74,43,0,7,0,41,7,172,98,47,41,0,7,0,0,3,74,27,2,0,0,0,41,4,110010029002008,4,408,408,4,psa_39,4D3
1000000US110010052014000,"Block 4000, Block Group 4, Census Tract 52.01, District of Columbia, District of Columbia",152,118,8,0,14,0,4,8,152,142,110,8,0,14,0,2,8,10,8,0,0,0,0,2,0,110010052014000,3,301,301,3,psa_31,3D3
1000000US110010095053011,"Block 3011, Block Group 3, Census Tract 95.05, District of Columbia, District of Columbia",21,0,21,0,0,0,0,0,21,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,110010095053011,4,406,406,4,psa_54,4D2
1000000US110010008014011,"Block 4011, Block Group 4, Census Tract 8.01, District of Columbia, District of Columbia",115,100,3,0,7,0,0,5,115,107,94,1,0,7,0,0,5,8,6,2,0,0,0,0,0,110010008014011,2,205,205,2,psa_46,2D2
1000000US110010103003003,"Block 3003, Block Group 3, Census Tract 103, District of Columbia, District of Columbia",44,17,23,0,0,0,0,4,44,41,14,23,0,0,0,0,4,3,3,0,0,0,0,0,0,110010103003003,4,401,401,4,psa_56,4D1
1000000US110010111001030,"Block 1030, Block Group 1, Census Tract 111, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010111001030,5,503,503,5,psa_45,5D2
1000000US110010016004032,"Block 4032, Block Group 4, Census Tract 16, District of Columbia, District of Columbia",33,18,12,0,0,0,0,3,33,30,18,9,0,0,0,0,3,3,0,3,0,0,0,0,0,110010016004032,4,401,401,4,psa_56,4D1
1000000US110010066001009,"Block 1009, Block Group 1, Census Tract 66, District of Columbia, District of Columbia",104,90,5,1,2,0,2,4,104,96,85,5,0,2,0,0,4,8,5,0,1,0,0,2,0,110010066001009,1,107,107,1,psa_16,1D2
1000000US110010073011102,"Block 1102, Block Group 1, Census Tract 73.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010073011102,7,708,708,7,psa_1,7D3
1000000US110010095092012,"Block 2012, Block Group 2, Census Tract 95.09, District of Columbia, District of Columbia",111,15,96,0,0,0,0,0,111,106,10,96,0,0,0,0,0,5,5,0,0,0,0,0,0,110010095092012,4,405,405,4,psa_49,4D2
1000000US110010111003053,"Block 3053, Block Group 3, Census Tract 111, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010111003053,5,507,507,5,psa_23,5D3
1000000US110010006001001,"Block 1001, Block Group 1, Census Tract 6, District of Columbia, District of Columbia",207,190,4,1,8,0,1,3,207,191,176,4,0,8,0,0,3,16,14,0,1,0,0,1,0,110010006001001,2,203,203,2,psa_50,2D1
1000000US110010024004006,"Block 4006, Block Group 4, Census Tract 24, District of Columbia, District of Columbia",46,6,36,0,0,0,3,1,46,42,6,36,0,0,0,0,0,4,0,0,0,0,0,3,1,110010024004006,4,407,407,4,psa_47,4D2
1000000US110010039002002,"Block 2002, Block Group 2, Census Tract 39, District of Columbia, District of Columbia",60,47,10,0,0,0,0,3,60,57,45,10,0,0,0,0,2,3,2,0,0,0,0,0,1,110010039002002,3,303,303,3,psa_37,3D3
1000000US110010093011003,"Block 1003, Block Group 1, Census Tract 93.01, District of Columbia, District of Columbia",37,4,33,0,0,0,0,0,37,37,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,110010093011003,5,504,504,5,psa_43,5D2
1000000US110010111003033,"Block 3033, Block Group 3, Census Tract 111, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010111003033,5,503,503,5,psa_45,5D2
1000000US110010062021048,"Block 1048, Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010062021048,2,207,207,2,psa_24,2D3
1000000US110010088022005,"Block 2005, Block Group 2, Census Tract 88.02, District of Columbia, District of Columbia",78,0,77,0,0,0,0,1,78,78,0,77,0,0,0,0,1,0,0,0,0,0,0,0,0,110010088022005,5,506,506,5,psa_26,5D3
1000000US110010005011012,"Block 1012, Block Group 1, Census Tract 5.01, District of Columbia, District of Columbia",672,543,51,5,39,1,18,15,672,622,517,49,1,39,1,3,12,50,26,2,4,0,0,15,3,110010005011012,2,204,204,2,psa_44,2D2
1000000US110010022011001,"Block 1001, Block Group 1, Census Tract 22.01, District of Columbia, District of Columbia",95,20,51,1,0,0,16,7,95,52,2,50,0,0,0,0,0,43,18,1,1,0,0,16,7,110010022011001,4,407,407,4,psa_47,4D2
1000000US110010077071008,"Block 1008, Block Group 1, Census Tract 77.07, District of Columbia, District of Columbia",179,0,179,0,0,0,0,0,179,176,0,176,0,0,0,0,0,3,0,3,0,0,0,0,0,110010077071008,6,604,604,6,psa_14,6D3
1000000US110010101001017,"Block 1017, Block Group 1, Census Tract 101, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010101001017,2,207,207,2,psa_24,2D3
1000000US110010096011018,"Block 1018, Block Group 1, Census Tract 96.01, District of Columbia, District of Columbia",87,0,87,0,0,0,0,0,87,86,0,86,0,0,0,0,0,1,0,1,0,0,0,0,0,110010096011018,6,601,601,6,psa_30,6D1
1000000US110010009012012,"Block 2012, Block Group 2, Census Tract 9.01, District of Columbia, District of Columbia",65,62,2,0,0,0,0,1,65,58,55,2,0,0,0,0,1,7,7,0,0,0,0,0,0,110010009012012,2,205,205,2,psa_46,2D2
1000000US110010010014013,"Block 4013, Block Group 4, Census Tract 10.01, District of Columbia, District of Columbia",21,18,1,0,2,0,0,0,21,19,16,1,0,2,0,0,0,2,2,0,0,0,0,0,0,110010010014013,2,202,202,2,psa_52,2D1
1000000US110010015001032,"Block 1032, Block Group 1, Census Tract 15, District of Columbia, District of Columbia",56,39,9,0,4,0,0,4,56,55,38,9,0,4,0,0,4,1,1,0,0,0,0,0,0,110010015001032,2,201,201,2,psa_55,2D1
1000000US110010080022005,"Block 2005, Block Group 2, Census Tract 80.02, District of Columbia, District of Columbia",82,31,41,1,1,0,0,8,82,80,30,41,0,1,0,0,8,2,1,0,1,0,0,0,0,110010080022005,1,108,108,1,psa_17,1D2
1000000US110010019014008,"Block 4008, Block Group 4, Census Tract 19.01, District of Columbia, District of Columbia",96,14,61,1,2,0,16,2,96,81,13,61,1,2,0,3,1,15,1,0,0,0,0,13,1,110010019014008,4,402,402,4,psa_53,4D1
1000000US110010093012007,"Block 2007, Block Group 2, Census Tract 93.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010093012007,5,504,504,5,psa_43,5D2
1000000US110010043001004,"Block 1004, Block Group 1, Census Tract 43, District of Columbia, District of Columbia",81,70,9,0,0,0,0,2,81,74,63,9,0,0,0,0,2,7,7,0,0,0,0,0,0,110010043001004,3,301,301,3,psa_31,3D3
1000000US110010069001015,"Block 1015, Block Group 1, Census Tract 69, District of Columbia, District of Columbia",18,16,0,0,1,0,0,1,18,16,15,0,0,1,0,0,0,2,1,0,0,0,0,0,1,110010069001015,1,107,107,1,psa_16,1D2
1000000US110010074011015,"Block 1015, Block Group 1, Census Tract 74.01, District of Columbia, District of Columbia",1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110010074011015,7,703,703,7,psa_8,7D1
1000000US110010022013006,"Block 3006, Block Group 3, Census Tract 22.01, District of Columbia, District of Columbia",101,7,79,0,11,0,4,0,101,100,7,79,0,11,0,3,0,1,0,0,0,0,0,1,0,110010022013006,4,407,407,4,psa_47,4D2
1000000US110010072002041,"Block 2041, Block Group 2, Census Tract 72, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010072002041,1,106,106,1,psa_13,1D3
1000000US110010001004001,"Block 4001, Block Group 4, Census Tract 1, District of Columbia, District of Columbia",72,61,5,0,4,0,0,2,72,63,55,4,0,4,0,0,0,9,6,1,0,0,0,0,2,110010001004001,2,206,206,2,psa_29,2D2
1000000US110010099051008,"Block 1008, Block Group 1, Census Tract 99.05, District of Columbia, District of Columbia",156,0,147,3,0,0,0,6,156,148,0,144,3,0,0,0,1,8,0,3,0,0,0,0,5,110010099051008,6,604,604,6,psa_14,6D3
1000000US110010034002020,"Block 2020, Block Group 2, Census Tract 34, District of Columbia, District of Columbia",61,30,27,1,2,0,0,1,61,58,30,26,0,2,0,0,0,3,0,1,1,0,0,0,1,110010034002020,3,306,306,3,psa_38,3D2
1000000US110010007021002,"Block 1002, Block Group 1, Census Tract 7.02, District of Columbia, District of Columbia",184,152,10,1,10,0,5,6,184,160,136,9,1,10,0,0,4,24,16,1,0,0,0,5,2,110010007021002,2,204,204,2,psa_44,2D2
1000000US110010059001040,"Block 1040, Block Group 1, Census Tract 59, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010059001040,1,102,102,1,psa_18,1D1
1000000US110010071001001,"Block 1001, Block Group 1, Census Tract 71, District of Columbia, District of Columbia",50,13,36,0,0,0,0,1,50,46,12,33,0,0,0,0,1,4,1,3,0,0,0,0,0,110010071001001,1,106,106,1,psa_13,1D3
1000000US110010031001008,"Block 1008, Block Group 1, Census Tract 31, District of Columbia, District of Columbia",226,61,92,2,6,0,62,3,226,136,40,89,0,6,0,0,1,90,21,3,2,0,0,62,2,110010031001008,4,409,409,4,psa_41,4D3
1000000US110010084021009,"Block 1009, Block Group 1, Census Tract 84.02, District of Columbia, District of Columbia",31,16,15,0,0,0,0,0,31,30,15,15,0,0,0,0,0,1,1,0,0,0,0,0,0,110010084021009,1,104,104,1,psa_21,1D2
1000000US110010009021006,"Block 1006, Block Group 1, Census Tract 9.02, District of Columbia, District of Columbia",44,44,0,0,0,0,0,0,44,42,42,0,0,0,0,0,0,2,2,0,0,0,0,0,0,110010009021006,2,205,205,2,psa_46,2D2
1000000US110010083011005,"Block 1005, Block Group 1, Census Tract 83.01, District of Columbia, District of Columbia",287,216,56,1,4,0,4,6,287,268,206,52,1,4,0,0,5,19,10,4,0,0,0,4,1,110010083011005,1,104,104,1,psa_21,1D2
1000000US110010002024004,"Block 4004, Block Group 4, Census Tract 2.02, District of Columbia, District of Columbia",774,606,51,0,87,1,9,20,774,725,569,50,0,87,1,3,15,49,37,1,0,0,0,6,5,110010002024004,2,206,206,2,psa_29,2D2
1000000US110010009012022,"Block 2022, Block Group 2, Census Tract 9.01, District of Columbia, District of Columbia",81,76,5,0,0,0,0,0,81,80,75,5,0,0,0,0,0,1,1,0,0,0,0,0,0,110010009012022,2,205,205,2,psa_46,2D2
1000000US110010033012000,"Block 2000, Block Group 2, Census Tract 33.01, District of Columbia, District of Columbia",271,83,165,1,5,1,9,7,271,259,81,164,1,5,0,1,7,12,2,1,0,0,1,8,0,110010033012000,3,306,306,3,psa_38,3D2
1000000US110010047021000,"Block 1000, Block Group 1, Census Tract 47.02, District of Columbia, District of Columbia",336,65,243,0,8,0,8,12,336,322,63,240,0,8,0,0,11,14,2,3,0,0,0,8,1,110010047021000,1,102,102,1,psa_18,1D1
1000000US110010076014009,"Block 4009, Block Group 4, Census Tract 76.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010076014009,6,607,607,6,psa_10,6D2
1000000US110010079031001,"Block 1001, Block Group 1, Census Tract 79.03, District of Columbia, District of Columbia",148,15,121,0,1,0,5,6,148,136,8,121,0,1,0,0,6,12,7,0,0,0,0,5,0,110010079031001,5,507,507,5,psa_23,5D3
1000000US110010081002001,"Block 2001, Block Group 2, Census Tract 81, District of Columbia, District of Columbia",147,110,15,0,10,0,1,11,147,141,106,15,0,10,0,0,10,6,4,0,0,0,0,1,1,110010081002001,1,108,108,1,psa_17,1D2
1000000US110010109002027,"Block 2027, Block Group 2, Census Tract 109, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010109002027,7,708,708,7,psa_1,7D3
1000000US110010075021005,"Block 1005, Block Group 1, Census Tract 75.02, District of Columbia, District of Columbia",625,0,625,0,0,0,0,0,625,625,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,110010075021005,7,702,702,7,psa_6,7D1
1000000US110010024002011,"Block 2011, Block Group 2, Census Tract 24, District of Columbia, District of Columbia",68,14,51,0,1,0,0,2,68,58,6,51,0,1,0,0,0,10,8,0,0,0,0,0,2,110010024002011,4,407,407,4,psa_47,4D2
1000000US110010025023004,"Block 3004, Block Group 3, Census Tract 25.02, District of Columbia, District of Columbia",273,72,120,0,6,0,54,21,273,161,35,114,0,5,0,2,5,112,37,6,0,1,0,52,16,110010025023004,4,404,404,4,psa_48,4D3
1000000US110010062021226,"Block 1226, Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010062021226,1,103,103,1,psa_12,1D1
1000000US110010011001006,"Block 1006, Block Group 1, Census Tract 11, District of Columbia, District of Columbia",98,96,0,0,2,0,0,0,98,98,96,0,0,2,0,0,0,0,0,0,0,0,0,0,0,110010011001006,2,201,201,2,psa_55,2D1
1000000US110010095081002,"Block 1002, Block Group 1, Census Tract 95.08, District of Columbia, District of Columbia",2,0,1,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,110010095081002,4,406,406,4,psa_54,4D2
1000000US110010095082003,"Block 2003, Block Group 2, Census Tract 95.08, District of Columbia, District of Columbia",26,0,26,0,0,0,0,0,26,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,110010095082003,4,406,406,4,psa_54,4D2
1000000US110010099022008,"Block 2008, Block Group 2, Census Tract 99.02, District of Columbia, District of Columbia",154,0,154,0,0,0,0,0,154,153,0,153,0,0,0,0,0,1,0,1,0,0,0,0,0,110010099022008,6,605,605,6,psa_11,6D2
1000000US110010110002008,"Block 2008, Block Group 2, Census Tract 110, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010110002008,1,105,105,1,psa_22,1D3
1000000US110010028012001,"Block 2001, Block Group 2, Census Tract 28.01, District of Columbia, District of Columbia",241,74,116,0,21,0,19,11,241,195,48,116,0,21,0,0,10,46,26,0,0,0,0,19,1,110010028012001,4,408,408,4,psa_39,4D3
1000000US110010107001010,"Block 1010, Block Group 1, Census Tract 107, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010107001010,2,207,207,2,psa_24,2D3
1000000US110010074071003,"Block 1003, Block Group 1, Census Tract 74.07, District of Columbia, District of Columbia",49,1,48,0,0,0,0,0,49,49,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,110010074071003,7,702,702,7,psa_6,7D1
1000000US110010055001001,"Block 1001, Block Group 1, Census Tract 55, District of Columbia, District of Columbia",78,74,2,0,1,0,1,0,78,74,70,2,0,1,0,1,0,4,4,0,0,0,0,0,0,110010055001001,2,208,208,2,psa_33,2D3
1000000US110010073011031,"Block 1031, Block Group 1, Census Tract 73.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010073011031,7,703,703,7,psa_8,7D1
1000000US110010077071004,"Block 1004, Block Group 1, Census Tract 77.07, District of Columbia, District of Columbia",106,0,100,0,0,0,3,3,106,102,0,99,0,0,0,0,3,4,0,1,0,0,0,3,0,110010077071004,6,604,604,6,psa_14,6D3
1000000US110010099042004,"Block 2004, Block Group 2, Census Tract 99.04, District of Columbia, District of Columbia",136,0,129,1,0,0,1,5,136,134,0,129,0,0,0,1,4,2,0,0,1,0,0,0,1,110010099042004,6,604,604,6,psa_14,6D3
1000000US110010062021215,"Block 1215, Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010062021215,1,103,103,1,psa_12,1D1
1000000US110010101002004,"Block 2004, Block Group 2, Census Tract 101, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010101002004,2,207,207,2,psa_24,2D3
1000000US110010026001022,"Block 1022, Block Group 1, Census Tract 26, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010026001022,4,404,404,4,psa_48,4D3
1000000US110010111003050,"Block 3050, Block Group 3, Census Tract 111, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010111003050,5,503,503,5,psa_45,5D2
1000000US110010001002002,"Block 2002, Block Group 2, Census Tract 1, District of Columbia, District of Columbia",102,95,1,0,3,0,0,3,102,99,92,1,0,3,0,0,3,3,3,0,0,0,0,0,0,110010001002002,2,206,206,2,psa_29,2D2
1000000US110010014011017,"Block 1017, Block Group 1, Census Tract 14.01, District of Columbia, District of Columbia",32,24,0,0,8,0,0,0,32,28,20,0,0,8,0,0,0,4,4,0,0,0,0,0,0,110010014011017,2,201,201,2,psa_55,2D1
1000000US110010087012000,"Block 2000, Block Group 2, Census Tract 87.01, District of Columbia, District of Columbia",34,0,25,0,0,0,9,0,34,25,0,25,0,0,0,0,0,9,0,0,0,0,0,9,0,110010087012000,5,502,502,5,psa_40,5D1
1000000US110010095053012,"Block 3012, Block Group 3, Census Tract 95.05, District of Columbia, District of Columbia",59,3,49,0,0,0,0,7,59,54,2,48,0,0,0,0,4,5,1,1,0,0,0,0,3,110010095053012,4,406,406,4,psa_54,4D2
1000000US110010028012002,"Block 2002, Block Group 2, Census Tract 28.01, District of Columbia, District of Columbia",748,194,178,5,28,0,293,50,748,268,57,169,2,28,0,1,11,480,137,9,3,0,0,292,39,110010028012002,4,408,408,4,psa_39,4D3
1000000US110010093013001,"Block 3001, Block Group 3, Census Tract 93.01, District of Columbia, District of Columbia",4,1,2,0,1,0,0,0,4,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,110010093013001,5,504,504,5,psa_43,5D2
1000000US110010012003004,"Block 3004, Block Group 3, Census Tract 12, District of Columbia, District of Columbia",55,53,0,0,0,1,0,1,55,53,51,0,0,0,1,0,1,2,2,0,0,0,0,0,0,110010012003004,2,202,202,2,psa_52,2D1
1000000US110010001004013,"Block 4013, Block Group 4, Census Tract 1, District of Columbia, District of Columbia",6,6,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010001004013,2,206,206,2,psa_29,2D2
1000000US110010099071004,"Block 1004, Block Group 1, Census Tract 99.07, District of Columbia, District of Columbia",84,0,84,0,0,0,0,0,84,84,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,110010099071004,6,605,605,6,psa_11,6D2
1000000US110010111002026,"Block 2026, Block Group 2, Census Tract 111, District of Columbia, District of Columbia",50,0,47,0,0,0,0,3,50,49,0,47,0,0,0,0,2,1,0,0,0,0,0,0,1,110010111002026,5,503,503,5,psa_45,5D2
1000000US110010020023011,"Block 3011, Block Group 3, Census Tract 20.02, District of Columbia, District of Columbia",65,8,34,0,3,0,14,6,65,47,3,34,0,2,0,4,4,18,5,0,0,1,0,10,2,110010020023011,4,404,404,4,psa_48,4D3
1000000US110010022012001,"Block 2001, Block Group 2, Census Tract 22.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010022012001,4,407,407,4,psa_47,4D2
1000000US110010111003035,"Block 3035, Block Group 3, Census Tract 111, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010111003035,5,503,503,5,psa_45,5D2
1000000US110010075031005,"Block 1005, Block Group 1, Census Tract 75.03, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010075031005,7,701,701,7,psa_9,7D1
1000000US110010099052001,"Block 2001, Block Group 2, Census Tract 99.05, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010099052001,6,604,604,6,psa_14,6D3
1000000US110010011004029,"Block 4029, Block Group 4, Census Tract 11, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010011004029,2,202,202,2,psa_52,2D1
1000000US110010077072023,"Block 2023, Block Group 2, Census Tract 77.07, District of Columbia, District of Columbia",34,0,34,0,0,0,0,0,34,33,0,33,0,0,0,0,0,1,0,1,0,0,0,0,0,110010077072023,6,604,604,6,psa_14,6D3
1000000US110010076015014,"Block 5014, Block Group 5, Census Tract 76.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010076015014,6,607,607,6,psa_10,6D2
1000000US110010093013002,"Block 3002, Block Group 3, Census Tract 93.01, District of Columbia, District of Columbia",12,0,12,0,0,0,0,0,12,11,0,11,0,0,0,0,0,1,0,1,0,0,0,0,0,110010093013002,5,504,504,5,psa_43,5D2
1000000US110010004002002,"Block 2002, Block Group 2, Census Tract 4, District of Columbia, District of Columbia",19,17,0,0,2,0,0,0,19,16,14,0,0,2,0,0,0,3,3,0,0,0,0,0,0,110010004002002,2,204,204,2,psa_44,2D2
1000000US110010006004001,"Block 4001, Block Group 4, Census Tract 6, District of Columbia, District of Columbia",78,73,0,0,2,0,1,2,78,73,69,0,0,2,0,0,2,5,4,0,0,0,0,1,0,110010006004001,2,203,203,2,psa_50,2D1
1000000US110010009012023,"Block 2023, Block Group 2, Census Tract 9.01, District of Columbia, District of Columbia",46,44,0,0,2,0,0,0,46,45,43,0,0,2,0,0,0,1,1,0,0,0,0,0,0,110010009012023,2,205,205,2,psa_46,2D2
1000000US110010015001021,"Block 1021, Block Group 1, Census Tract 15, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010015001021,2,201,201,2,psa_55,2D1
1000000US110010073011062,"Block 1062, Block Group 1, Census Tract 73.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010073011062,7,708,708,7,psa_1,7D3
1000000US110010011004012,"Block 4012, Block Group 4, Census Tract 11, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010011004012,2,202,202,2,psa_52,2D1
1000000US110010062021181,"Block 1181, Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010062021181,2,207,207,2,psa_24,2D3
1000000US110010072002016,"Block 2016, Block Group 2, Census Tract 72, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010072002016,1,106,106,1,psa_13,1D3
1000000US110010073011121,"Block 1121, Block Group 1, Census Tract 73.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010073011121,7,708,708,7,psa_1,7D3
1000000US110010073011045,"Block 1045, Block Group 1, Census Tract 73.01, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010073011045,7,707,707,7,psa_4,7D2
1000000US110010076042014,"Block 2014, Block Group 2, Census Tract 76.04, District of Columbia, District of Columbia",25,0,21,0,0,0,4,0,25,22,0,21,0,0,0,1,0,3,0,0,0,0,0,3,0,110010076042014,6,606,606,6,psa_7,6D2
1000000US110010094004015,"Block 4015, Block Group 4, Census Tract 94, District of Columbia, District of Columbia",31,0,26,0,0,0,1,4,31,30,0,26,0,0,0,0,4,1,0,0,0,0,0,1,0,110010094004015,5,503,503,5,psa_45,5D2
1000000US110010095013007,"Block 3007, Block Group 3, Census Tract 95.01, District of Columbia, District of Columbia",81,0,81,0,0,0,0,0,81,81,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,110010095013007,4,405,405,4,psa_49,4D2
1000000US110010062021091,"Block 1091, Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110010062021091,2,207,207,2,psa_24,2D3
